invoice_no;invoice_date;customer_id;gender;age;category;quantity;selling_price_per_unit;cost_price_per_unit;payment_method;region;state;shopping_mall
I338380;11/03/2016 12:49;C224656;Female;55;Food & Beverage;4;20.92;15.69;Cash;East;New York;Istinye Park
I324783;11/03/2016 12:49;C263175;Female;30;Food & Beverage;4;20.92;15.69;Debit Card;East;New York;Viaport Outlet
I759167;11/03/2016 12:49;C332800;Male;38;Cosmetics;3;121.98;91.485;Cash;West;California;Mall of Istanbul
I159656;11/03/2016 12:49;C275792;Female;30;Shoes;4;2400.68;2280.646;Cash;West;California;Mall of Istanbul
I221161;11/03/2016 12:49;C998837;Male;41;Clothing;1;300.08;225.06;Credit Card;West;California;Kanyon
I255153;11/03/2016 12:50;C293122;Male;18;Clothing;2;600.16;450.12;Cash;West;California;Metrocity
I119443;11/03/2016 12:50;C532702;Male;60;Toys;3;107.52;80.64;Credit Card;East;Ohio;Kanyon
I875420;11/03/2016 12:50;C451764;Female;66;Shoes;3;1800.51;1620.459;Cash;East;New York;Kanyon
I207156;11/03/2016 12:50;C322878;Male;53;Clothing;1;300.08;225.06;Cash;East;New York;Mall of Istanbul
I210911;11/03/2016 12:51;C266415;Female;58;Food & Beverage;3;15.69;10.983;Credit Card;East;New York;Viaport Outlet
I200221;11/03/2016 12:51;C139081;Male;54;Books;2;30.3;21.21;Credit Card;East;New York;Mall of Istanbul
I246137;11/03/2016 12:51;C259796;Male;20;Food & Beverage;5;26.15;19.6125;Cash;Central;Indiana;Metropol AVM
I327640;11/03/2016 12:51;C255900;Female;36;Shoes;4;2400.68;2280.646;Cash;Central;Indiana;Metropol AVM
I303720;11/03/2016 12:52;C641312;Male;18;Food & Beverage;2;10.46;7.322;Credit Card;West;California;Metropol AVM
I126264;11/03/2016 12:52;C484895;Male;50;Clothing;5;1500.4;1425.38;Cash;South;North Carolina;Istinye Park
I859504;11/03/2016 12:52;C305837;Female;18;Toys;5;179.2;143.36;Cash;South;North Carolina;Mall of Istanbul
I300139;11/03/2016 12:52;C208645;Male;21;Cosmetics;1;40.66;28.462;Credit Card;South;Florida;Istinye Park
I181943;11/03/2016 12:53;C188090;Male;20;Food & Beverage;5;26.15;19.6125;Cash;South;Florida;Mall of Istanbul
I318070;11/03/2016 12:53;C937100;Female;44;Clothing;2;600.16;450.12;Debit Card;South;Florida;Metrocity
I258382;11/03/2016 12:53;C257392;Female;56;Toys;5;179.2;143.36;Cash;West;California;Mall of Istanbul
I133594;11/03/2016 12:53;C141260;Female;26;Food & Beverage;2;10.46;7.322;Cash;West;Washington;Mall of Istanbul
I537517;11/03/2016 12:53;C102047;Female;38;Clothing;2;600.16;450.12;Debit Card;South;Virginia;Zorlu Center
I389143;11/03/2016 12:54;C326493;Female;36;Clothing;2;600.16;450.12;Debit Card;South;Virginia;Istinye Park
I128413;11/03/2016 12:54;C255572;Female;48;Food & Beverage;4;20.92;15.69;Credit Card;West;California;Istinye Park
I140436;11/03/2016 12:54;C182855;Male;26;Clothing;2;600.16;450.12;Debit Card;West;California;Metrocity
I296074;11/03/2016 12:54;C895834;Male;25;Cosmetics;5;203.3;162.64;Cash;West;California;Kanyon
I294381;11/03/2016 12:55;C275797;Female;50;Technology;4;4200;3780;Credit Card;West;California;Istinye Park
I318384;11/03/2016 12:55;C192927;Female;29;Technology;2;2100;1890;Credit Card;West;California;Metropol AVM
I113498;11/03/2016 12:55;C146082;Female;28;Food & Beverage;3;15.69;10.983;Credit Card;West;California;Mall of Istanbul
I312766;11/03/2016 12:55;C303589;Male;56;Cosmetics;5;203.3;162.64;Debit Card;West;California;Mall of Istanbul
I145728;11/03/2016 12:56;C340035;Female;27;Food & Beverage;4;20.92;15.69;Cash;Central;Iowa;Kanyon
I818837;11/03/2016 12:56;C221631;Female;19;Clothing;3;900.24;675.18;Cash;Central;Iowa;Kanyon
I326768;11/03/2016 12:56;C291640;Male;32;Clothing;4;1200.32;1140.304;Cash;Central;Iowa;Kanyon
I842500;11/03/2016 12:56;C131040;Female;47;Cosmetics;4;162.64;130.112;Cash;Central;Iowa;Kanyon
I163029;11/03/2016 12:56;C123533;Male;64;Books;1;15.15;10.605;Cash;Central;Iowa;Mall of Istanbul
I264813;11/03/2016 12:57;C297617;Male;56;Toys;1;35.84;25.088;Cash;South;Virginia;Istinye Park
I273734;11/03/2016 12:57;C161802;Male;58;Clothing;1;300.08;225.06;Cash;Central;Texas;Metropol AVM
I161998;11/03/2016 12:57;C108616;Female;20;Clothing;1;300.08;225.06;Cash;Central;Texas;Metropol AVM
I159281;11/03/2016 12:57;C315022;Male;41;Books;1;15.15;10.605;Credit Card;Central;Texas;Metrocity
I153920;11/03/2016 12:58;C809080;Female;28;Toys;1;35.84;25.088;Credit Card;Central;Texas;Mall of Istanbul
I250600;11/03/2016 12:58;C199277;Male;49;Cosmetics;2;81.32;56.924;Debit Card;West;California;Metropol AVM
I332441;11/03/2016 12:58;C182264;Male;63;Clothing;2;600.16;450.12;Credit Card;South;Alabama;Kanyon
I216381;11/03/2016 12:58;C294579;Female;68;Toys;1;35.84;25.088;Cash;East;Pennsylvania;Kanyon
I917424;11/03/2016 12:59;C110876;Male;18;Souvenir;2;23.46;16.422;Debit Card;South;Alabama;Metropol AVM
I160601;11/03/2016 12:59;C700837;Male;18;Food & Beverage;3;15.69;10.983;Cash;South;Alabama;Kanyon
I187828;11/03/2016 12:59;C648783;Male;22;Food & Beverage;5;26.15;19.6125;Cash;South;Alabama;Metropol AVM
I190295;11/03/2016 12:59;C708984;Female;38;Clothing;3;900.24;675.18;Cash;East;Delaware;Istinye Park
I404135;11/03/2016 13:00;C138892;Female;37;Books;4;60.6;45.45;Credit Card;East;Delaware;Metrocity
I336774;11/03/2016 13:00;C119228;Female;49;Shoes;1;600.17;450.1275;Cash;East;Delaware;Kanyon
I266254;11/03/2016 13:00;C121255;Female;31;Shoes;4;2400.68;2280.646;Cash;East;Pennsylvania;Metropol AVM
I296843;11/03/2016 13:00;C322270;Male;56;Clothing;3;900.24;675.18;Cash;East;Pennsylvania;Kanyon
I830367;11/03/2016 13:00;C323807;Female;51;Clothing;5;1500.4;1425.38;Credit Card;West;Idaho;Zorlu Center
I232292;11/03/2016 13:01;C483528;Female;60;Food & Beverage;2;10.46;7.322;Cash;West;California;Istinye Park
I120677;11/03/2016 13:01;C853716;Female;45;Technology;2;2100;1890;Credit Card;Central;Indiana;Viaport Outlet
I213907;11/03/2016 13:01;C131129;Female;43;Clothing;1;300.08;225.06;Cash;South;Georgia;Istinye Park
I347794;11/03/2016 13:01;C226565;Female;63;Technology;1;1050;945;Cash;South;Alabama;Kanyon
I704071;11/03/2016 13:02;C280952;Female;20;Shoes;4;2400.68;2280.646;Credit Card;South;Alabama;Mall of Istanbul
I246568;11/03/2016 13:02;C140632;Male;25;Food & Beverage;1;5.23;3.661;Debit Card;East;Pennsylvania;Mall of Istanbul
I277153;11/03/2016 13:02;C128376;Male;48;Shoes;1;600.17;450.1275;Cash;East;Massachusetts;Kanyon
I122840;11/03/2016 13:02;C179578;Female;40;Books;1;15.15;10.605;Debit Card;East;Massachusetts;Kanyon
I431020;11/03/2016 13:03;C426742;Female;61;Toys;5;179.2;143.36;Credit Card;East;Massachusetts;Mall of Istanbul
I207620;11/03/2016 13:03;C138889;Male;45;Shoes;5;3000.85;2700.765;Cash;East;New York;Zorlu Center
I328591;11/03/2016 13:03;C322046;Male;29;Cosmetics;3;121.98;91.485;Credit Card;West;California;Viaport Outlet
I393011;11/03/2016 13:03;C833425;Female;25;Food & Beverage;5;26.15;19.6125;Cash;West;California;Istinye Park
I152869;11/03/2016 13:03;C285360;Male;60;Books;2;30.3;21.21;Credit Card;West;California;Kanyon
I125336;11/03/2016 13:04;C133779;Female;37;Technology;5;5250;4725;Cash;West;California;Metropol AVM
I289633;11/03/2016 13:04;C153281;Male;57;Books;3;45.45;31.815;Cash;West;California;Viaport Outlet
I133211;11/03/2016 13:04;C203404;Male;62;Clothing;4;1200.32;1140.304;Cash;West;California;Kanyon
I379250;11/03/2016 13:04;C144849;Male;32;Cosmetics;2;81.32;56.924;Credit Card;West;California;Zorlu Center
I234475;11/03/2016 13:05;C728175;Male;23;Toys;3;107.52;80.64;Cash;East;Delaware;Mall of Istanbul
I919156;11/03/2016 13:05;C246587;Male;43;Technology;4;4200;3780;Cash;South;Kentucky;Metrocity
I304654;11/03/2016 13:05;C121029;Male;67;Food & Beverage;5;26.15;19.6125;Debit Card;East;Delaware;Kanyon
I468302;11/03/2016 13:05;C130161;Male;59;Clothing;5;1500.4;1425.38;Debit Card;Central;Illinois;Metrocity
I219075;11/03/2016 13:06;C233371;Female;31;Food & Beverage;2;10.46;7.322;Debit Card;Central;Illinois;Metropol AVM
I294705;11/03/2016 13:06;C300631;Female;56;Cosmetics;2;81.32;56.924;Debit Card;Central;Illinois;Zorlu Center
I108021;11/03/2016 13:06;C305972;Male;34;Clothing;3;900.24;675.18;Cash;South;Georgia;Istinye Park
I254703;11/03/2016 13:06;C148937;Male;69;Souvenir;1;11.73;8.211;Debit Card;West;California;Kanyon
I440338;11/03/2016 13:07;C286696;Male;49;Shoes;3;1800.51;1620.459;Credit Card;West;California;Istinye Park
I615690;11/03/2016 13:07;C429933;Female;29;Souvenir;2;23.46;16.422;Credit Card;West;California;Zorlu Center
I674416;11/03/2016 13:07;C176192;Female;33;Clothing;4;1200.32;1140.304;Debit Card;Central;Indiana;Zorlu Center
I302345;11/03/2016 13:07;C200388;Male;39;Food & Beverage;1;5.23;3.661;Credit Card;Central;Indiana;Kanyon
I321657;11/03/2016 13:07;C414184;Male;48;Cosmetics;3;121.98;91.485;Debit Card;West;California;Kanyon
I269718;11/03/2016 13:08;C300822;Male;30;Clothing;2;600.16;450.12;Credit Card;West;California;Metropol AVM
I691809;11/03/2016 13:08;C339199;Female;62;Technology;1;1050;945;Cash;East;Massachusetts;Viaport Outlet
I307124;11/03/2016 13:08;C186506;Female;23;Toys;3;107.52;80.64;Credit Card;West;California;Mall of Istanbul
I329658;11/03/2016 13:08;C391092;Male;23;Food & Beverage;4;20.92;15.69;Cash;West;California;Zorlu Center
I746218;11/03/2016 13:09;C109853;Female;29;Toys;3;107.52;80.64;Cash;West;California;Metropol AVM
I338460;11/03/2016 13:09;C272020;Female;55;Clothing;4;1200.32;1140.304;Cash;West;California;Kanyon
I331567;11/03/2016 13:09;C249207;Male;30;Shoes;3;1800.51;1620.459;Cash;West;California;Mall of Istanbul
I369717;11/03/2016 13:09;C218057;Female;34;Cosmetics;2;81.32;56.924;Cash;West;California;Metrocity
I885713;11/03/2016 13:10;C609946;Female;49;Shoes;3;1800.51;1620.459;Cash;West;California;Viaport Outlet
I118003;11/03/2016 13:10;C280148;Male;51;Shoes;3;1800.51;1620.459;Cash;West;California;Kanyon
I188247;11/03/2016 13:10;C521263;Male;39;Clothing;4;1200.32;1140.304;Cash;West;California;Istinye Park
I859730;11/03/2016 13:10;C264455;Female;23;Technology;2;2100;1890;Credit Card;West;Washington;Kanyon
I195464;11/03/2016 13:10;C257458;Male;46;Clothing;5;1500.4;1425.38;Cash;South;Kentucky;Kanyon
I184072;11/03/2016 13:11;C327895;Male;69;Books;2;30.3;21.21;Cash;East;New York;Mall of Istanbul
I187904;11/03/2016 13:11;C423882;Male;51;Clothing;4;1200.32;1140.304;Debit Card;East;New York;Mall of Istanbul
I161550;11/03/2016 13:11;C244706;Female;40;Technology;1;1050;945;Debit Card;East;New York;Viaport Outlet
I860811;11/03/2016 13:11;C304434;Male;61;Clothing;4;1200.32;1140.304;Credit Card;East;New York;Metrocity
I289931;11/03/2016 13:12;C360837;Male;22;Food & Beverage;4;20.92;15.69;Credit Card;East;New York;Istinye Park
I137664;11/03/2016 13:12;C146847;Male;68;Clothing;5;1500.4;1425.38;Cash;East;New York;Istinye Park
I183599;11/03/2016 13:12;C156878;Female;46;Clothing;4;1200.32;1140.304;Credit Card;East;New York;Metrocity
I410211;11/03/2016 13:12;C375512;Male;58;Shoes;3;1800.51;1620.459;Credit Card;East;New York;Metrocity
I235712;11/03/2016 13:13;C301451;Male;33;Technology;4;4200;3780;Cash;East;New York;Mall of Istanbul
I103687;11/03/2016 13:13;C913614;Male;65;Cosmetics;1;40.66;28.462;Credit Card;East;New York;Viaport Outlet
I301111;11/03/2016 13:13;C297749;Male;24;Cosmetics;2;81.32;56.924;Cash;East;New York;Mall of Istanbul
I458307;11/03/2016 13:13;C313611;Female;41;Food & Beverage;4;20.92;15.69;Credit Card;South;Virginia;Metrocity
I117579;11/03/2016 13:14;C143033;Male;23;Clothing;1;300.08;225.06;Credit Card;West;Washington;Mall of Istanbul
I245688;11/03/2016 13:14;C698607;Male;54;Clothing;4;1200.32;1140.304;Cash;South;Alabama;Metrocity
I267133;11/03/2016 13:14;C171672;Male;37;Clothing;1;300.08;225.06;Debit Card;South;Alabama;Istinye Park
I167110;11/03/2016 13:14;C255459;Female;60;Food & Beverage;5;26.15;19.6125;Cash;South;Alabama;Metrocity
I296262;11/03/2016 13:14;C333296;Female;38;Shoes;1;600.17;450.1275;Credit Card;East;Pennsylvania;Kanyon
I124591;11/03/2016 13:15;C335753;Female;46;Clothing;5;1500.4;1425.38;Credit Card;East;Pennsylvania;Istinye Park
I823983;11/03/2016 13:15;C192319;Female;38;Books;2;30.3;21.21;Cash;East;Pennsylvania;Metrocity
I327897;11/03/2016 13:15;C100625;Male;27;Souvenir;1;11.73;8.211;Cash;East;Pennsylvania;Mall of Istanbul
I179535;11/03/2016 13:15;C181259;Male;53;Technology;3;3150;2677.5;Debit Card;East;Pennsylvania;Mall of Istanbul
I310262;11/03/2016 13:16;C330585;Male;47;Technology;3;3150;2677.5;Credit Card;East;Pennsylvania;Metrocity
I254233;11/03/2016 13:16;C251315;Male;21;Cosmetics;3;121.98;91.485;Credit Card;West;Washington;Mall of Istanbul
I154519;11/03/2016 13:16;C260719;Female;46;Cosmetics;4;162.64;130.112;Credit Card;West;Washington;Viaport Outlet
I239245;11/03/2016 13:16;C236423;Female;69;Food & Beverage;3;15.69;10.983;Cash;West;Washington;Viaport Outlet
I643142;11/03/2016 13:17;C290966;Male;30;Souvenir;1;11.73;8.211;Cash;Central;Texas;Metrocity
I273674;11/03/2016 13:17;C316707;Female;57;Books;3;45.45;31.815;Cash;Central;Texas;Kanyon
I195632;11/03/2016 13:17;C115729;Female;50;Cosmetics;4;162.64;130.112;Cash;West;California;Viaport Outlet
I314767;11/03/2016 13:17;C161633;Female;38;Clothing;5;1500.4;1425.38;Cash;West;California;Istinye Park
I123590;11/03/2016 13:17;C180629;Female;57;Cosmetics;1;40.66;28.462;Debit Card;West;California;Viaport Outlet
I315299;11/03/2016 13:18;C275117;Male;43;Clothing;1;300.08;225.06;Credit Card;West;California;Mall of Istanbul
I304790;11/03/2016 13:18;C320402;Female;31;Food & Beverage;2;10.46;7.322;Debit Card;West;California;Metrocity
I242509;11/03/2016 13:18;C131595;Female;42;Clothing;4;1200.32;1140.304;Credit Card;West;California;Kanyon
I328629;11/03/2016 13:18;C149238;Female;69;Cosmetics;3;121.98;91.485;Debit Card;West;California;Kanyon
I210685;11/03/2016 13:19;C381469;Female;50;Food & Beverage;3;15.69;10.983;Debit Card;Central;Iowa;Viaport Outlet
I108535;11/03/2016 13:19;C299104;Female;63;Toys;4;143.36;114.688;Cash;South;Alabama;Kanyon
I112260;11/03/2016 13:19;C315644;Female;68;Food & Beverage;3;15.69;10.983;Credit Card;South;Alabama;Metropol AVM
I211037;11/03/2016 13:19;C317080;Male;34;Shoes;5;3000.85;2700.765;Cash;South;Alabama;Mall of Istanbul
I296671;11/03/2016 13:20;C271650;Male;57;Cosmetics;4;162.64;130.112;Cash;South;Alabama;Mall of Istanbul
I257895;11/03/2016 13:20;C806487;Female;45;Toys;1;35.84;25.088;Debit Card;Central;Texas;Kanyon
I213264;11/03/2016 13:20;C181107;Female;38;Shoes;5;3000.85;2700.765;Credit Card;East;New York;Metrocity
I509707;11/03/2016 13:20;C157154;Female;20;Food & Beverage;5;26.15;19.6125;Cash;East;Pennsylvania;Mall of Istanbul
I221164;11/03/2016 13:21;C174980;Female;43;Toys;1;35.84;25.088;Credit Card;East;Pennsylvania;Istinye Park
I224937;11/03/2016 13:21;C155443;Female;27;Clothing;5;1500.4;1425.38;Cash;West;California;Metropol AVM
I719505;11/03/2016 13:21;C110637;Female;25;Cosmetics;1;40.66;28.462;Debit Card;West;California;Mall of Istanbul
I306415;11/03/2016 13:21;C191183;Female;50;Cosmetics;2;81.32;56.924;Credit Card;West;California;Istinye Park
I250359;11/03/2016 13:21;C612753;Female;21;Cosmetics;1;40.66;28.462;Credit Card;West;California;Kanyon
I963492;11/03/2016 13:22;C249895;Male;30;Clothing;2;600.16;450.12;Cash;West;California;Mall of Istanbul
I115308;11/03/2016 13:22;C886712;Female;49;Clothing;2;600.16;450.12;Debit Card;West;California;Zorlu Center
I303970;11/03/2016 13:22;C217016;Male;40;Toys;5;179.2;143.36;Credit Card;West;California;Kanyon
I330419;11/03/2016 13:22;C104318;Female;50;Souvenir;3;35.19;24.633;Cash;West;California;Viaport Outlet
I124240;11/03/2016 13:23;C273596;Male;18;Clothing;4;1200.32;1140.304;Credit Card;West;California;Istinye Park
I219244;11/03/2016 13:23;C733869;Female;56;Toys;4;143.36;114.688;Credit Card;West;California;Kanyon
I670220;11/03/2016 13:23;C240831;Female;35;Shoes;5;3000.85;2700.765;Cash;West;California;Mall of Istanbul
I333914;11/03/2016 13:23;C265578;Female;25;Clothing;3;900.24;675.18;Credit Card;East;New York;Viaport Outlet
I147206;11/03/2016 13:24;C177546;Female;48;Food & Beverage;4;20.92;15.69;Credit Card;West;California;Kanyon
I372456;11/03/2016 13:24;C167518;Female;66;Clothing;4;1200.32;1140.304;Credit Card;West;California;Zorlu Center
I445708;11/03/2016 13:24;C215023;Male;49;Shoes;4;2400.68;2280.646;Cash;West;California;Mall of Istanbul
I955823;11/03/2016 13:24;C254558;Female;68;Toys;3;107.52;80.64;Debit Card;West;California;Istinye Park
I873876;11/03/2016 13:24;C228079;Female;42;Books;5;75.75;56.8125;Cash;East;New York;Zorlu Center
I605456;11/03/2016 13:25;C188132;Female;32;Clothing;1;300.08;225.06;Cash;East;New York;Metrocity
I276075;11/03/2016 13:25;C204248;Female;50;Clothing;3;900.24;675.18;Debit Card;South;North Carolina;Metrocity
I185061;11/03/2016 13:25;C273026;Male;68;Cosmetics;4;162.64;130.112;Cash;Central;Iowa;Istinye Park
I993531;11/03/2016 13:25;C841632;Female;61;Clothing;1;300.08;225.06;Cash;Central;Iowa;Mall of Istanbul
I147441;11/03/2016 13:26;C689334;Male;40;Clothing;5;1500.4;1425.38;Debit Card;West;Arizona;Mall of Istanbul
I180452;11/03/2016 13:26;C175235;Female;22;Clothing;1;300.08;225.06;Credit Card;Central;Iowa;Viaport Outlet
I278989;11/03/2016 13:26;C324263;Male;22;Clothing;3;900.24;675.18;Debit Card;Central;Iowa;Viaport Outlet
I225103;11/03/2016 13:26;C209652;Female;31;Technology;4;4200;3780;Cash;Central;Iowa;Mall of Istanbul
I514287;11/03/2016 13:27;C295116;Male;36;Clothing;5;1500.4;1425.38;Debit Card;Central;Iowa;Istinye Park
I649313;11/03/2016 13:27;C273285;Female;69;Clothing;5;1500.4;1425.38;Credit Card;East;New York;Zorlu Center
I860833;11/03/2016 13:27;C220425;Male;40;Food & Beverage;3;15.69;10.983;Credit Card;East;Pennsylvania;Istinye Park
I120345;11/03/2016 13:27;C296256;Male;57;Food & Beverage;1;5.23;3.661;Debit Card;South;Alabama;Kanyon
I217314;11/03/2016 13:28;C231522;Female;42;Clothing;2;600.16;450.12;Cash;South;Alabama;Metrocity
I946237;11/03/2016 13:28;C314154;Male;65;Books;5;75.75;56.8125;Cash;South;Alabama;Mall of Istanbul
I263729;11/03/2016 13:28;C300663;Male;20;Clothing;3;900.24;675.18;Cash;South;Alabama;Kanyon
I137423;11/03/2016 13:28;C612491;Female;56;Clothing;1;300.08;225.06;Debit Card;South;Alabama;Mall of Istanbul
I836965;11/03/2016 13:28;C248354;Male;33;Toys;1;35.84;25.088;Cash;South;Alabama;Metrocity
I881826;11/03/2016 13:29;C768881;Female;63;Food & Beverage;2;10.46;7.322;Credit Card;West;California;Kanyon
I156316;11/03/2016 13:29;C324407;Female;60;Clothing;5;1500.4;1425.38;Cash;West;California;Metropol AVM
I329908;11/03/2016 13:29;C221950;Female;19;Clothing;2;600.16;450.12;Cash;West;California;Metrocity
I135265;11/03/2016 13:29;C276915;Female;42;Toys;3;107.52;80.64;Credit Card;East;Ohio;Istinye Park
I721883;11/03/2016 13:30;C211901;Female;54;Toys;1;35.84;25.088;Cash;East;Ohio;Viaport Outlet
I259347;11/03/2016 13:30;C261249;Male;67;Clothing;2;600.16;450.12;Debit Card;East;Ohio;Mall of Istanbul
I219797;11/03/2016 13:30;C278287;Female;31;Clothing;3;900.24;675.18;Credit Card;East;Ohio;Kanyon
I685098;11/03/2016 13:30;C567602;Female;49;Food & Beverage;4;20.92;15.69;Cash;East;Ohio;Kanyon
I111043;11/03/2016 13:31;C119354;Female;64;Cosmetics;5;203.3;162.64;Debit Card;West;Idaho;Kanyon
I309761;11/03/2016 13:31;C131475;Female;28;Technology;2;2100;1890;Cash;West;Idaho;Metropol AVM
I312242;11/03/2016 13:31;C256989;Female;66;Shoes;3;1800.51;1620.459;Cash;West;Idaho;Kanyon
I275583;11/03/2016 13:31;C265938;Male;33;Clothing;3;900.24;675.18;Cash;West;Arizona;Kanyon
I801932;11/03/2016 13:31;C107221;Female;59;Cosmetics;3;121.98;91.485;Cash;West;Arizona;Istinye Park
I324599;11/03/2016 13:32;C134336;Male;21;Clothing;4;1200.32;1140.304;Cash;South;Florida;Mall of Istanbul
I280041;11/03/2016 13:32;C184457;Female;55;Clothing;1;300.08;225.06;Debit Card;West;California;Zorlu Center
I238429;11/03/2016 13:32;C135851;Female;40;Clothing;4;1200.32;1140.304;Credit Card;East;New York;Metrocity
I148572;11/03/2016 13:32;C334773;Female;22;Technology;1;1050;945;Credit Card;East;Massachusetts;Mall of Istanbul
I104047;11/03/2016 13:33;C303532;Male;56;Clothing;3;900.24;675.18;Cash;South;Alabama;Metrocity
I143098;11/03/2016 13:33;C248261;Female;68;Books;3;45.45;31.815;Credit Card;West;California;Mall of Istanbul
I386582;11/03/2016 13:33;C251375;Female;35;Clothing;2;600.16;450.12;Credit Card;West;California;Kanyon
I995536;11/03/2016 13:33;C255498;Male;34;Technology;4;4200;3780;Credit Card;West;California;Metropol AVM
I502593;11/03/2016 13:34;C346524;Female;61;Technology;4;4200;3780;Debit Card;West;California;Istinye Park
I643733;11/03/2016 13:34;C109499;Male;65;Toys;5;179.2;143.36;Credit Card;West;California;Istinye Park
